set_num,name,year,theme_id,num_parts,img_url
41756,Holiday Ski Slope and Café,2023,494,980,https://cdn.rebrickable.com/media/sets/41756-1.jpg
41757,Botanical Garden,2023,494,1072,https://cdn.rebrickable.com/media/sets/41757-1.jpg
41758,Friends Advent Calendar 2023,2023,216,231,https://cdn.rebrickable.com/media/sets/41758-1.jpg
41759,Heartlake City Bus,2023,494,480,https://cdn.rebrickable.com/media/sets/41759-1.jpg
41760,Igloo Holiday Adventure,2023,494,491,https://cdn.rebrickable.com/media/sets/41760-1.jpg
41775,Rainbow Unikitty,2018,625,15,https://cdn.rebrickable.com/media/sets/41775-1.jpg
41801,My Pets Bracelet,2023,688,37,https://cdn.rebrickable.com/media/sets/41801-1.jpg
41802,Unicorns Forever Bracelet,2023,688,37,https://cdn.rebrickable.com/media/sets/41802-1.jpg
41803,Extra DOTS Series 8 – Glitter and Shine,2023,688,105,https://cdn.rebrickable.com/media/sets/41803-1.jpg
41805,Creative Animal Drawer,2023,688,643,https://cdn.rebrickable.com/media/sets/41805-1.jpg
41806,Ultimate Party Kit,2023,688,1165,https://cdn.rebrickable.com/media/sets/41806-1.jpg
41807,Bracelet Designer Mega Pack,2023,688,379,https://cdn.rebrickable.com/media/sets/41807-1.jpg
41808,Hogwarts Accessories Pack,2023,688,224,https://cdn.rebrickable.com/media/sets/41808-1.jpg
41809,Hedwig Pencil Holder,2023,688,518,https://cdn.rebrickable.com/media/sets/41809-1.jpg
41811,Hogwarts Desktop Kit,2023,688,846,https://cdn.rebrickable.com/media/sets/41811-1.jpg
41900,Rainbow,2020,688,33,https://cdn.rebrickable.com/media/sets/41900-1.jpg
41901,Funky Animals,2020,688,33,https://cdn.rebrickable.com/media/sets/41901-1.jpg
41902,Sparkly Unicorn,2020,688,33,https://cdn.rebrickable.com/media/sets/41902-1.jpg
41903,Cosmic Wonder,2020,688,33,https://cdn.rebrickable.com/media/sets/41903-1.jpg
41904,Animal Picture Holders,2020,688,425,https://cdn.rebrickable.com/media/sets/41904-1.jpg
41905,Rainbow Jewelry Stand,2020,688,215,https://cdn.rebrickable.com/media/sets/41905-1.jpg
41906,Pineapple Pencil Holder,2020,688,353,https://cdn.rebrickable.com/media/sets/41906-1.jpg
41907,Desk Organizer,2020,688,407,https://cdn.rebrickable.com/media/sets/41907-1.jpg
41908,Extra DOTS - Series 1,2020,688,99,https://cdn.rebrickable.com/media/sets/41908-1.jpg
41909,Mermaid Vibes,2021,688,34,https://cdn.rebrickable.com/media/sets/41909-1.jpg
41910,Ice Cream Besties,2021,688,34,https://cdn.rebrickable.com/media/sets/41910-1.jpg
41911,Go Team!,2020,688,33,https://cdn.rebrickable.com/media/sets/41911-1.jpg
41912,Love Birds,2020,688,33,https://cdn.rebrickable.com/media/sets/41912-1.jpg
41913,Mega Pack,2020,688,282,https://cdn.rebrickable.com/media/sets/41913-1.jpg
41914,Picture Frame,2020,688,400,https://cdn.rebrickable.com/media/sets/41914-1.jpg
41915,Jewelry Box,2020,688,376,https://cdn.rebrickable.com/media/sets/41915-1.jpg
41916,Extra DOTS - Series 2,2020,688,99,https://cdn.rebrickable.com/media/sets/41916-1.jpg
41917,Magic Forest,2020,688,33,https://cdn.rebrickable.com/media/sets/41917-1.jpg
41918,Adventure,2021,688,34,https://cdn.rebrickable.com/media/sets/41918-1.jpg
41919,Power,2020,688,33,https://cdn.rebrickable.com/media/sets/41919-1.jpg
41921,Extra DOTS - Series 3,2021,688,97,https://cdn.rebrickable.com/media/sets/41921-1.jpg
41922,Cool Cactus,2021,688,33,https://cdn.rebrickable.com/media/sets/41922-1.jpg
41923,Monster,2021,688,34,https://cdn.rebrickable.com/media/sets/41923-1.jpg
41924,Secret Holder,2021,688,453,https://cdn.rebrickable.com/media/sets/41924-1.jpg
41925,Secret Boxes,2021,688,275,https://cdn.rebrickable.com/media/sets/41925-1.jpg
41926,Creative Party Kit,2021,688,623,https://cdn.rebrickable.com/media/sets/41926-1.jpg
41927,Bag Tag Dog,2021,688,84,https://cdn.rebrickable.com/media/sets/41927-1.jpg
41928,Bag Tag Narwhal,2021,688,85,https://cdn.rebrickable.com/media/sets/41928-1.jpg
41929,Bag Tag Leopard,2021,688,84,https://cdn.rebrickable.com/media/sets/41929-1.jpg
41930,Bag Tag Panda,2021,688,84,https://cdn.rebrickable.com/media/sets/41930-1.jpg
41931,Extra DOTS - Series 4,2021,688,91,https://cdn.rebrickable.com/media/sets/41931-1.jpg
41932,Extra DOTS - Series 5,2021,688,110,https://cdn.rebrickable.com/media/sets/41932-1.jpg
41933,Music,2021,688,33,https://cdn.rebrickable.com/media/sets/41933-1.jpg
41934,Starlight,2021,688,34,https://cdn.rebrickable.com/media/sets/41934-1.jpg
41935,Lots of DOTS,2021,688,1040,https://cdn.rebrickable.com/media/sets/41935-1.jpg
41936,Pencil Holder,2021,688,323,https://cdn.rebrickable.com/media/sets/41936-1.jpg
41937,Multi Pack - Summer Vibes,2021,688,443,https://cdn.rebrickable.com/media/sets/41937-1.jpg
41938,Creative Designer Box,2021,688,849,https://cdn.rebrickable.com/media/sets/41938-1.jpg
41939,Bag Tag Dragon,2021,688,82,https://cdn.rebrickable.com/media/sets/41939-1.jpg
41940,Bag Tag Unicorn,2021,688,80,https://cdn.rebrickable.com/media/sets/41940-1.jpg
41942,Into The Deep,2022,688,36,https://cdn.rebrickable.com/media/sets/41942-1.jpg
41943,Gamer,2022,688,37,https://cdn.rebrickable.com/media/sets/41943-1.jpg
41944,Candy Kitty Bracelet & Bag Tag,2022,688,188,https://cdn.rebrickable.com/media/sets/41944-1.jpg
41945,Neon Tiger Bracelet & Bag Tag,2022,688,188,https://cdn.rebrickable.com/media/sets/41945-1.jpg
41946,Extra DOTS - Series 6,2022,688,108,https://cdn.rebrickable.com/media/sets/41946-1.jpg
41947,Mickey & Friends Bracelets Mega Pack,2022,688,327,https://cdn.rebrickable.com/media/sets/41947-1.jpg
41948,Cute Banana Pen Holder,2022,688,440,https://cdn.rebrickable.com/media/sets/41948-1.jpg
41949,Bag Tags Mega Pack - Messaging,2022,688,290,https://cdn.rebrickable.com/media/sets/41949-1.jpg
41950,Lots of DOTS – Lettering,2022,688,722,https://cdn.rebrickable.com/media/sets/41950-1.jpg
41951,Message Board,2022,688,533,https://cdn.rebrickable.com/media/sets/41951-1.jpg
41952,Big Message Board,2022,688,943,https://cdn.rebrickable.com/media/sets/41952-1.jpg
41953,Rainbow,2022,688,37,https://cdn.rebrickable.com/media/sets/41953-1.jpg
41954,Adhesive Patch,2022,688,95,https://cdn.rebrickable.com/media/sets/41954-1.jpg
41955,Stitch-on Patch,2022,688,95,https://cdn.rebrickable.com/media/sets/41955-1.jpg
41956,Picture Frames & Bracelet Ice Cream,2022,688,476,https://cdn.rebrickable.com/media/sets/41956-1.jpg
41957,Adhesive Patches Mega Pack,2022,688,478,https://cdn.rebrickable.com/media/sets/41957-1.jpg
41958,Extra DOTS Series 7 - Sport,2022,688,105,https://cdn.rebrickable.com/media/sets/41958-1.jpg
41959,Cute Panda Tray,2022,688,519,https://cdn.rebrickable.com/media/sets/41959-1.jpg
41960,Big Box,2022,688,479,https://cdn.rebrickable.com/media/sets/41960-1.jpg
41961,Designer Toolkit - Patterns,2022,688,1096,https://cdn.rebrickable.com/media/sets/41961-1.jpg
41962,Unicorn Creative Family Pack,2022,688,812,https://cdn.rebrickable.com/media/sets/41962-1.jpg
41963,Mickey & Friends Stitch-On Patch,2022,688,95,https://cdn.rebrickable.com/media/sets/41963-1.jpg
41964,Back To School Project Box,2022,688,659,https://cdn.rebrickable.com/media/sets/41964-1.jpg
41999,4 x 4 Crawler Exclusive Edition,2013,1,1584,https://cdn.rebrickable.com/media/sets/41999-1.jpg
42000,Grand Prix Racer,2013,1,1141,https://cdn.rebrickable.com/media/sets/42000-1.jpg
42001,Mini Off-Roader,2013,1,100,https://cdn.rebrickable.com/media/sets/42001-1.jpg
42002,Hovercraft,2013,1,170,https://cdn.rebrickable.com/media/sets/42002-1.jpg
42004,Mini Backhoe Loader,2013,1,246,https://cdn.rebrickable.com/media/sets/42004-1.jpg
42005,Monster Truck,2013,1,329,https://cdn.rebrickable.com/media/sets/42005-1.jpg
42006,Excavator,2013,1,720,https://cdn.rebrickable.com/media/sets/42006-1.jpg
42007,Moto Cross Bike,2013,1,253,https://cdn.rebrickable.com/media/sets/42007-1.jpg
42008,Service Truck,2013,1,1276,https://cdn.rebrickable.com/media/sets/42008-1.jpg
42009,Mobile Crane MK II,2013,1,2607,https://cdn.rebrickable.com/media/sets/42009-1.jpg
42010,Off-Road Racer,2013,1,160,https://cdn.rebrickable.com/media/sets/42010-1.jpg
42011,Race Car,2013,1,158,https://cdn.rebrickable.com/media/sets/42011-1.jpg
42020,Twin-rotor Helicopter,2014,1,145,https://cdn.rebrickable.com/media/sets/42020-1.jpg
42021,Snowmobile,2014,1,186,https://cdn.rebrickable.com/media/sets/42021-1.jpg
42022,Hot Rod,2014,1,414,https://cdn.rebrickable.com/media/sets/42022-1.jpg
42023,Construction Crew,2014,1,836,https://cdn.rebrickable.com/media/sets/42023-1.jpg
42024,Container Truck,2014,1,948,https://cdn.rebrickable.com/media/sets/42024-1.jpg
42025,Cargo Plane,2014,1,1297,https://cdn.rebrickable.com/media/sets/42025-1.jpg
42026,Black Champion Racer,2014,1,138,https://cdn.rebrickable.com/media/sets/42026-1.jpg
42027,Desert Racer,2014,1,149,https://cdn.rebrickable.com/media/sets/42027-1.jpg
42028,Bulldozer,2014,1,617,https://cdn.rebrickable.com/media/sets/42028-1.jpg
42029,Customized Pick up Truck,2014,1,1063,https://cdn.rebrickable.com/media/sets/42029-1.jpg
42030,Remote-Controlled Volvo L350F Wheel Loader,2014,1,1636,https://cdn.rebrickable.com/media/sets/42030-1.jpg
42031,Cherry Picker,2015,1,155,https://cdn.rebrickable.com/media/sets/42031-1.jpg
42032,Compact Tracked Loader,2015,1,252,https://cdn.rebrickable.com/media/sets/42032-1.jpg
42033,Record Breaker,2015,1,125,https://cdn.rebrickable.com/media/sets/42033-1.jpg
42034,Quad Bike,2015,1,148,https://cdn.rebrickable.com/media/sets/42034-1.jpg
42035,Mining Truck,2015,1,362,https://cdn.rebrickable.com/media/sets/42035-1.jpg
42036,Street Motorcycle,2015,1,375,https://cdn.rebrickable.com/media/sets/42036-1.jpg
42037,Formula Off-Roader,2015,1,494,https://cdn.rebrickable.com/media/sets/42037-1.jpg
42038,Arctic Truck,2015,1,913,https://cdn.rebrickable.com/media/sets/42038-1.jpg
42039,24 Hours Race Car,2015,1,1219,https://cdn.rebrickable.com/media/sets/42039-1.jpg
42040,Fire Plane,2015,1,578,https://cdn.rebrickable.com/media/sets/42040-1.jpg
42041,Race Truck,2015,1,608,https://cdn.rebrickable.com/media/sets/42041-1.jpg
42042,Crawler Crane,2015,1,1400,https://cdn.rebrickable.com/media/sets/42042-1.jpg
42043,Mercedes-Benz Arocs 3245,2015,1,2793,https://cdn.rebrickable.com/media/sets/42043-1.jpg
42044,Display Team Jet,2016,1,113,https://cdn.rebrickable.com/media/sets/42044-1.jpg
42045,Hydroplane Racer,2016,1,180,https://cdn.rebrickable.com/media/sets/42045-1.jpg
42046,Getaway Racer,2016,1,170,https://cdn.rebrickable.com/media/sets/42046-1.jpg
42047,Police Interceptor,2016,1,185,https://cdn.rebrickable.com/media/sets/42047-1.jpg
42048,Race Kart,2016,1,345,https://cdn.rebrickable.com/media/sets/42048-1.jpg
42049,Mine Loader,2016,1,476,https://cdn.rebrickable.com/media/sets/42049-1.jpg
42050,Drag Racer,2016,1,647,https://cdn.rebrickable.com/media/sets/42050-1.jpg
42052,Heavy Lift Helicopter,2016,1,1042,https://cdn.rebrickable.com/media/sets/42052-1.jpg
42053,Volvo EW160E,2016,1,1166,https://cdn.rebrickable.com/media/sets/42053-1.jpg
42054,CLAAS XERION 5000 TRAC VC,2016,1,1976,https://cdn.rebrickable.com/media/sets/42054-1.jpg
42055,Bucket Wheel Excavator,2016,1,3929,https://cdn.rebrickable.com/media/sets/42055-1.jpg
42056,Porsche 911 GT3 RS,2016,1,2704,https://cdn.rebrickable.com/media/sets/42056-1.jpg
42057,Ultralight Helicopter,2017,1,199,https://cdn.rebrickable.com/media/sets/42057-1.jpg
42058,Stunt Bike,2017,1,140,https://cdn.rebrickable.com/media/sets/42058-1.jpg
42059,Stunt Truck,2017,1,142,https://cdn.rebrickable.com/media/sets/42059-1.jpg
42060,Roadwork Crew,2017,1,365,https://cdn.rebrickable.com/media/sets/42060-1.jpg
42061,Telehandler,2017,1,260,https://cdn.rebrickable.com/media/sets/42061-1.jpg
42062,Container Yard,2017,1,631,https://cdn.rebrickable.com/media/sets/42062-1.jpg
42063,BMW R 1200 GS Adventure,2017,1,603,https://cdn.rebrickable.com/media/sets/42063-1.jpg
42064,Ocean Explorer,2017,1,1327,https://cdn.rebrickable.com/media/sets/42064-1.jpg
42065,RC Tracked Racer,2017,1,370,https://cdn.rebrickable.com/media/sets/42065-1.jpg
42066,Air Race Jet,2017,1,1151,https://cdn.rebrickable.com/media/sets/42066-1.jpg
42068,Airport Rescue Vehicle,2017,1,1106,https://cdn.rebrickable.com/media/sets/42068-1.jpg
42069,Extreme Adventure,2017,1,2382,https://cdn.rebrickable.com/media/sets/42069-1.jpg
42070,6x6 All Terrain Tow Truck,2017,1,1862,https://cdn.rebrickable.com/media/sets/42070-1.jpg
42071,Dozer Compactor,2018,1,171,https://cdn.rebrickable.com/media/sets/42071-1.jpg
42072,WHACK!,2018,1,135,https://cdn.rebrickable.com/media/sets/42072-1.jpg
42073,BASH!,2018,1,139,https://cdn.rebrickable.com/media/sets/42073-1.jpg
42074,Racing Yacht,2018,1,331,https://cdn.rebrickable.com/media/sets/42074-1.jpg
42075,First Responder,2018,1,513,https://cdn.rebrickable.com/media/sets/42075-1.jpg
42076,Hovercraft,2018,1,1020,https://cdn.rebrickable.com/media/sets/42076-1.jpg
42077,Rally Car,2018,1,1005,https://cdn.rebrickable.com/media/sets/42077-1.jpg
42078,Mack Anthem,2018,1,2595,https://cdn.rebrickable.com/media/sets/42078-1.jpg
42079,Heavy Duty Forklift,2018,1,592,https://cdn.rebrickable.com/media/sets/42079-1.jpg
42080,Forest Machine,2018,1,1003,https://cdn.rebrickable.com/media/sets/42080-1.jpg
42081,Volvo Concept Wheel Loader ZEUX,2018,1,1167,https://cdn.rebrickable.com/media/sets/42081-1.jpg
42082,Rough Terrain Crane,2018,1,4056,https://cdn.rebrickable.com/media/sets/42082-1.jpg
42083,Bugatti Chiron,2018,1,3599,https://cdn.rebrickable.com/media/sets/42083-1.jpg
42084,Hook Loader,2018,1,176,https://cdn.rebrickable.com/media/sets/42084-1.jpg
42088,Cherry Picker,2019,1,155,https://cdn.rebrickable.com/media/sets/42088-1.jpg
42089,Power Boat,2019,1,174,https://cdn.rebrickable.com/media/sets/42089-1.jpg
42090,Getaway Truck,2019,1,128,https://cdn.rebrickable.com/media/sets/42090-1.jpg
42091,Police Pursuit,2019,1,120,https://cdn.rebrickable.com/media/sets/42091-1.jpg
42092,Rescue Helicopter,2019,1,325,https://cdn.rebrickable.com/media/sets/42092-1.jpg
42093,Chevrolet Corvette ZR1,2019,1,579,https://cdn.rebrickable.com/media/sets/42093-1.jpg
42094,Tracked Loader,2019,1,827,https://cdn.rebrickable.com/media/sets/42094-1.jpg
42095,Remote-Controlled Stunt Racer,2019,1,324,https://cdn.rebrickable.com/media/sets/42095-1.jpg
42096,Porsche 911 RSR,2019,1,1580,https://cdn.rebrickable.com/media/sets/42096-1.jpg
42097,Compact Crawler Crane,2019,1,920,https://cdn.rebrickable.com/media/sets/42097-1.jpg
42098,Car Transporter,2019,1,2493,https://cdn.rebrickable.com/media/sets/42098-1.jpg
42099,4x4 X-treme Off-Roader,2019,1,958,https://cdn.rebrickable.com/media/sets/42099-1.jpg
42100,Liebherr R 9800 Excavator,2019,1,4108,https://cdn.rebrickable.com/media/sets/42100-1.jpg
42101,Buggy,2020,1,117,https://cdn.rebrickable.com/media/sets/42101-1.jpg
42102,Mini CLAAS XERION,2020,1,130,https://cdn.rebrickable.com/media/sets/42102-1.jpg
42103,Dragster,2020,1,225,https://cdn.rebrickable.com/media/sets/42103-1.jpg
42104,Race Truck,2020,1,227,https://cdn.rebrickable.com/media/sets/42104-1.jpg
42105,Catamaran,2020,1,405,https://cdn.rebrickable.com/media/sets/42105-1.jpg
42106,Stunt Show Truck & Bike,2020,1,610,https://cdn.rebrickable.com/media/sets/42106-1.jpg
42107,Ducati Panigale V4 R,2020,1,646,https://cdn.rebrickable.com/media/sets/42107-1.jpg
42108,Mobile Crane,2020,1,1292,https://cdn.rebrickable.com/media/sets/42108-1.jpg
42109,App-Controlled Top Gear Rally Car,2020,1,463,https://cdn.rebrickable.com/media/sets/42109-1.jpg
42110,Land Rover Defender,2019,1,2573,https://cdn.rebrickable.com/media/sets/42110-1.jpg
42111,Dom's Dodge Charger,2020,1,1077,https://cdn.rebrickable.com/media/sets/42111-1.jpg
42112,Cement Mixer,2020,1,1161,https://cdn.rebrickable.com/media/sets/42112-1.jpg
42113,Bell Boeing V-22 Osprey,2020,1,1636,https://cdn.rebrickable.com/media/sets/42113-1.jpg
42114,6x6 Volvo Articulated Hauler,2020,1,2193,https://cdn.rebrickable.com/media/sets/42114-1.jpg
42115,Lamborghini Sián FKP 37,2020,1,3696,https://cdn.rebrickable.com/media/sets/42115-1.jpg
42116,Skid Steer Loader,2021,1,139,https://cdn.rebrickable.com/media/sets/42116-1.jpg
42117,Race Plane,2021,1,154,https://cdn.rebrickable.com/media/sets/42117-1.jpg
42118,Monster Jam Grave Digger,2021,1,212,https://cdn.rebrickable.com/media/sets/42118-1.jpg
42119,Monster Jam Max-D,2021,1,230,https://cdn.rebrickable.com/media/sets/42119-1.jpg
42120,Rescue Hovercraft,2021,1,457,https://cdn.rebrickable.com/media/sets/42120-1.jpg
42121,Heavy-Duty Excavator,2021,1,569,https://cdn.rebrickable.com/media/sets/42121-1.jpg
42122,Jeep Wrangler,2021,1,665,https://cdn.rebrickable.com/media/sets/42122-1.jpg
42123,McLaren Senna GTR,2021,1,830,https://cdn.rebrickable.com/media/sets/42123-1.jpg
42124,Off-Road Buggy,2021,1,374,https://cdn.rebrickable.com/media/sets/42124-1.jpg
42125,"Ferrari 488 GTE ""AF Corse #51""",2021,1,1677,https://cdn.rebrickable.com/media/sets/42125-1.jpg
42126,Ford F-150 Raptor,2021,1,1379,https://cdn.rebrickable.com/media/sets/42126-1.jpg
42127,The Batman - Batmobile,2021,1,1360,https://cdn.rebrickable.com/media/sets/42127-1.jpg
42128,Heavy Duty Tow Truck,2021,1,2017,https://cdn.rebrickable.com/media/sets/42128-1.jpg
42129,4x4 Mercedes-Benz Zetros Trial Truck,2021,1,2131,https://cdn.rebrickable.com/media/sets/42129-1.jpg
42130,BMW Motorrad M 1000 RR,2022,1,1918,https://cdn.rebrickable.com/media/sets/42130-1.jpg
42131,Cat D11 Bulldozer,2021,1,3854,https://cdn.rebrickable.com/media/sets/42131-1.jpg
42132,Motorcycle,2022,1,163,https://cdn.rebrickable.com/media/sets/42132-1.jpg
42133,Telehandler,2022,1,143,https://cdn.rebrickable.com/media/sets/42133-1.jpg
42134,Monster Jam Megalodon,2022,1,260,https://cdn.rebrickable.com/media/sets/42134-1.jpg
42135,Monster Jam El Toro Loco,2022,1,247,https://cdn.rebrickable.com/media/sets/42135-1.jpg
42136,John Deere 9620R 4WD Tractor,2022,1,390,https://cdn.rebrickable.com/media/sets/42136-1.jpg
42137,Formula E Porsche 99X Electric,2022,1,422,https://cdn.rebrickable.com/media/sets/42137-1.jpg
42138,Ford Mustang Shelby GT500,2022,1,544,https://cdn.rebrickable.com/media/sets/42138-1.jpg
42139,All-Terrain Vehicle,2022,1,764,https://cdn.rebrickable.com/media/sets/42139-1.jpg
42140,App-Controlled Transformation Vehicle,2022,1,772,https://cdn.rebrickable.com/media/sets/42140-1.jpg
42141,McLaren Formula 1 Team 2022 (First Edition),2022,1,1432,https://cdn.rebrickable.com/media/sets/42141-1.jpg
42143,Ferrari Daytona SP3,2022,1,3778,https://cdn.rebrickable.com/media/sets/42143-1.jpg
42144,Material Handler,2022,1,835,https://cdn.rebrickable.com/media/sets/42144-1.jpg
42145,Airbus H175 Rescue Helicopter,2022,1,2001,https://cdn.rebrickable.com/media/sets/42145-1.jpg
42146,Liebherr Crawler Crane LR 13000,2023,1,2883,https://cdn.rebrickable.com/media/sets/42146-1.jpg
42147,Dump Truck,2023,1,177,https://cdn.rebrickable.com/media/sets/42147-1.jpg
42148,Snow Groomer,2023,1,178,https://cdn.rebrickable.com/media/sets/42148-1.jpg
42149,Monster Jam Dragon,2023,1,217,https://cdn.rebrickable.com/media/sets/42149-1.jpg
42150,Monster Jam Monster Mutt Dalmatian,2023,1,244,https://cdn.rebrickable.com/media/sets/42150-1.jpg
42151,Bugatti Bolide,2023,1,905,https://cdn.rebrickable.com/media/sets/42151-1.jpg
42152,Firefighter Aircraft,2023,1,1134,https://cdn.rebrickable.com/media/sets/42152-1.jpg
42153,NASCAR Next Gen Chevrolet Camaro ZL1,2023,1,672,https://cdn.rebrickable.com/media/sets/42153-1.jpg
42154,2022 Ford GT,2023,1,1466,https://cdn.rebrickable.com/media/sets/42154-1.jpg
42155,The Batman - Batcycle,2023,1,641,https://cdn.rebrickable.com/media/sets/42155-1.jpg
42156,Peugeot 9X8 Le Mans Hybrid Hypercar,2023,1,1775,https://cdn.rebrickable.com/media/sets/42156-1.jpg
42157,John Deere 948L-II Skidder,2023,1,1492,https://cdn.rebrickable.com/media/sets/42157-1.jpg
42158,NASA Mars Rover Perseverance,2023,1,1132,https://cdn.rebrickable.com/media/sets/42158-1.jpg
42159,Yamaha MT-10 SP,2023,1,1478,https://cdn.rebrickable.com/media/sets/42159-1.jpg
42160,Audi RS Q e-tron,2023,1,914,https://cdn.rebrickable.com/media/sets/42160-1.jpg
42161,Lamborghini Huracán Tecnica,2023,1,806,https://cdn.rebrickable.com/media/sets/42161-1.jpg
42162,Bugatti Bolide Agile Blue,2023,1,905,https://cdn.rebrickable.com/media/sets/42162-1.jpg
42163,Heavy-Duty Bulldozer,2024,1,195,https://cdn.rebrickable.com/media/sets/42163-1.jpg
42164,Off-Road Race Buggy,2024,1,219,https://cdn.rebrickable.com/media/sets/42164-1.jpg
42165,Mercedes-AMG F1 W14 Pull-Back,2024,1,240,https://cdn.rebrickable.com/media/sets/42165-1.jpg
42166,NEOM McLaren Extreme E Race Car,2024,1,252,https://cdn.rebrickable.com/media/sets/42166-1.jpg
42167,Mack LR Electric Garbage Truck,2024,1,503,https://cdn.rebrickable.com/media/sets/42167-1.jpg
42168,John Deere 9700 Forage Harvester,2024,1,559,https://cdn.rebrickable.com/media/sets/42168-1.jpg
42169,NEOM McLaren Formula E Race Car,2024,1,452,https://cdn.rebrickable.com/media/sets/42169-1.jpg
42170,Kawasaki Ninja H2 Motorcycle,2024,1,643,https://cdn.rebrickable.com/media/sets/42170-1.jpg
42171,Mercedes-AMG F1 W14 E Performance,2024,1,1642,https://cdn.rebrickable.com/media/sets/42171-1.jpg
42178,Surface Space Loader,2024,1,435,https://cdn.rebrickable.com/media/sets/42178-1.jpg
42179,Planet Earth and Moon in Orbit,2024,1,526,https://cdn.rebrickable.com/media/sets/42179-1.jpg
42180,Mars Crew Exploration Rover,2024,1,1599,https://cdn.rebrickable.com/media/sets/42180-1.jpg
42181,VTOL Heavy Cargo Spaceship LT81,2024,1,1365,https://cdn.rebrickable.com/media/sets/42181-1.jpg
42196,Lamborghini Huracán Tecnica Orange,2024,1,806,https://cdn.rebrickable.com/media/sets/42196-1.jpg
42601,Hamster Playground,2024,494,167,https://cdn.rebrickable.com/media/sets/42601-1.jpg
42602,Space Research Rover,2024,494,514,https://cdn.rebrickable.com/media/sets/42602-1.jpg
42603,Stargazing Camping Vehicle,2024,494,364,https://cdn.rebrickable.com/media/sets/42603-1.jpg
42604,Heartlake City Shopping Mall,2024,494,1237,https://cdn.rebrickable.com/media/sets/42604-1.jpg
42605,Mars Space Base and Rocket,2024,494,981,https://cdn.rebrickable.com/media/sets/42605-1.jpg
42606,Mobile Bakery Food Cart,2024,494,125,https://cdn.rebrickable.com/media/sets/42606-1.jpg
42607,Autumn's Baby Cow Shed,2024,494,79,https://cdn.rebrickable.com/media/sets/42607-1.jpg
42608,Tiny Accessories Store,2024,494,129,https://cdn.rebrickable.com/media/sets/42608-1.jpg
42609,Electric Car and Charger,2024,494,170,https://cdn.rebrickable.com/media/sets/42609-1.jpg
42610,Karaoke Music Party,2024,494,196,https://cdn.rebrickable.com/media/sets/42610-1.jpg
42612,Cat Playground Adventure,2024,494,87,https://cdn.rebrickable.com/media/sets/42612-1.jpg
42613,Heartlake City Hospital Ambulance,2024,494,344,https://cdn.rebrickable.com/media/sets/42613-1.jpg
42614,Vintage Fashion Store,2024,494,409,https://cdn.rebrickable.com/media/sets/42614-1.jpg
42615,Pet Adoption Day,2024,494,400,https://cdn.rebrickable.com/media/sets/42615-1.jpg
42616,Heartlake City Music Talent Show,2024,494,670,https://cdn.rebrickable.com/media/sets/42616-1.jpg
42617,Farm Animal Sanctuary,2024,494,489,https://cdn.rebrickable.com/media/sets/42617-1.jpg
42619,Pop Star Tour Bus,2024,494,845,https://cdn.rebrickable.com/media/sets/42619-1.jpg
42620,Olly's and Paisley's Family Homes,2024,494,1126,https://cdn.rebrickable.com/media/sets/42620-1.jpg
42621,Heartlake City Hospital,2024,494,1045,https://cdn.rebrickable.com/media/sets/42621-1.jpg
42632,Farm Animal Vet Clinic,2024,494,170,https://cdn.rebrickable.com/media/sets/42632-1.jpg
42633,Hot Dog Food Truck,2024,494,100,https://cdn.rebrickable.com/media/sets/42633-1.jpg
42634,Horse and Pony Trailer,2024,494,105,https://cdn.rebrickable.com/media/sets/42634-1.jpg
42639,Andrea's Modern Mansion,2024,494,2275,https://cdn.rebrickable.com/media/sets/42639-1.jpg
43101,Ice Cream Saxophonist,2021,713,8,https://cdn.rebrickable.com/media/sets/43101-1.jpg
43102,Candy Mermaid BeatBox,2021,713,57,https://cdn.rebrickable.com/media/sets/43102-1.jpg
43103,Punk Pirate BeatBox,2021,713,59,https://cdn.rebrickable.com/media/sets/43103-1.jpg
43104,Alien DJ BeatBox,2021,713,59,https://cdn.rebrickable.com/media/sets/43104-1.jpg
43105,Party Llama BeatBox,2021,713,68,https://cdn.rebrickable.com/media/sets/43105-1.jpg
43106,Unicorn DJ BeatBox,2021,713,70,https://cdn.rebrickable.com/media/sets/43106-1.jpg
43107,Hiphop Robot BeatBox,2021,713,59,https://cdn.rebrickable.com/media/sets/43107-1.jpg
43108,Alien Dancer,2021,713,10,https://cdn.rebrickable.com/media/sets/43108-1.jpg
43109,Metal Dragon BeatBox,2021,713,72,https://cdn.rebrickable.com/media/sets/43109-1.jpg
43110,Folk Fairy BeatBox,2021,713,75,https://cdn.rebrickable.com/media/sets/43110-1.jpg
43111,Candy Castle Stage,2021,713,331,https://cdn.rebrickable.com/media/sets/43111-1.jpg
43112,Robo HipHop Car,2021,713,373,https://cdn.rebrickable.com/media/sets/43112-1.jpg
43113,K-Pawp Concert,2021,713,500,https://cdn.rebrickable.com/media/sets/43113-1.jpg
43114,Punk Pirate Ship,2021,713,602,https://cdn.rebrickable.com/media/sets/43114-1.jpg
43115,The Boombox,2021,713,982,https://cdn.rebrickable.com/media/sets/43115-1.jpg
43170,Moana's Ocean Adventure,2020,579,46,https://cdn.rebrickable.com/media/sets/43170-1.jpg
43172,Elsa's Magical Ice Palace,2019,687,701,https://cdn.rebrickable.com/media/sets/43172-1.jpg
